processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBGC11598-13	JX627031	3630631	JX627031	JX627031	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC11599-13	JX627030	3630632	JX627030	JX627030	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC11616-13	JX627013	3630649	JX627013	JX627013	Mined from GenBank, NCBI		BOLD:ACH5555	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	647702	Osteolaemus sp. FAF-2012																																														
GBGC11621-13	JX627008	3630654	JX627008	JX627008	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4839-08	EU159859	787898	EU159859		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4842-08	EU159856	787901	EU159856		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4843-08	EU159855	787902	EU159855		Mined from GenBank, NCBI		BOLD:AAA8320	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4847-08	EU159851	787906	EU159851		Mined from GenBank, NCBI		BOLD:AAA8321	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4860-08	EU159838	787919	EU159838		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC8729-09	EU621816	1113336	EU621816		Mined from GenBank, NCBI		BOLD:AAF1618	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	105798	Crocodylus siamensis					SCHNEIDER 1801																																									
GBGCR1049-18	KX454160	8768815		KX454160	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462338	Crocodylus intermedius					GRAVES 1819																												Colombia													
GBGCR456-15	HM490388	6166187	MAS2	HM490388	Mined from GenBank, NCBI		BOLD:ACS0182	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462339	Crocodylus johnsoni					KREFFT 1873																		taxon:184234																							
GBGCR458-15	HM490392	6166189	MAS2	HM490392	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768																		taxon:8501																							
GBGCR469-15	KJ710937	6166200	CNiBongo03	KJ710937	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		-2.5355	10.1128							Gabon		N`dougou Lagoon											
GBGCR477-15	KJ710945	6166208	CNiEDW03	KJ710945	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		23.8666	32.9104							Egypt		north Lake Nasser, west bank											
GBGCR487-15	KJ710955	6166218	CNiLMNP03	KJ710955	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		-0.6	30.95							Uganda		Lake Mburo National Park											
GBGCR497-15	KJ710965	6166228	GCN36	KJ710965	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		-2.29	9.5907							Gabon		Petit Loango, Loango NP											
GBGCR514-15	HM490334	6166245	AP4	HM490334	Mined from GenBank, NCBI		BOLD:ACS0729	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462342	Crocodylus palustris					LESSON 1831																		taxon:184238																							
GBGCR523-15	HM490343	6166254	MP4	HM490343	Mined from GenBank, NCBI		BOLD:ACS0729	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462342	Crocodylus palustris					LESSON 1831																		taxon:184238																							
GBGCR530-15	HM490350	6166261	MAS7	HM490350	Mined from GenBank, NCBI		BOLD:ADC8669	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	79472	Crocodylus porosus					SCHNEIDER 1801																		taxon:8502																							
GBGCR543-15	HM490363	6166274	APO5	HM490363	Mined from GenBank, NCBI		BOLD:ADC8669	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	79472	Crocodylus porosus					SCHNEIDER 1801																		taxon:8502																							
GBGCR544-15	KJ710863	6166275	CNiAGN01	KJ710863	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.3239	-4.3423							Cote d'Ivoire	Lagunes	Agneby	Agneby River										
GBGCR550-15	KJ710873	6166281	CNiDCF01	KJ710873	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Cote d'Ivoire		Dipi Crocodile Farm											
GBGCR557-15	KJ710914	6166288	CNiRGNP02	KJ710914	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		13.6554	-14.9047							Gambia		River Gambia National Park											
GBGCR562-15	KJ710870	6166293	CNiAW03	KJ710870	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0203	-2.5971							Ghana		Amansuri Wetland											
GBGCR567-15	KJ710879	6166298	CNiHAP01	KJ710879	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0483	-2.8831							Ghana		Half Assinie											
GBGCR575-15	KJ710888	6166306	CNiDNP01	KJ710888	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		7.6265	-0.3568							Ghana		Sene River, Digya NP											
GBGCR583-15	KJ710909	6166314	CNiKRP05	KJ710909	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Ghana													
GBGCR585-15	KJ710915	6166316	CNiTAD05	KJ710915	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		7.645	-1.138							Ghana		Tiatia, near Digya NP											
GBGCR587-15	KJ710917	6166318	CNiTAD02	KJ710917	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		7.645	-1.138							Ghana		Tiatia, near Digya NP											
GBGCR591-15	KJ710926	6166322	CNiKZ02	KJ710926	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Ghana		Kumasi Zoo											
GBGCR593-15	KJ710903	6166324	CNiGuinea02	KJ710903	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		9.4067	-13.3898							Guinea		Kabak Island, Coast											
GBGCR598-15	KJ710896	6166329	CNiDZ04	KJ710896	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Senegal	Dakar	Dakar Zoo											
GBGCR605-15	KJ710922	6166336	CNiKVNP04	KJ710922	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		3.8681	33.8442							Uganda		Kidepo Valley National Park											
GBGCR607-15	KJ710924	6166338	CNiKVNP07	KJ710924	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		3.8681	33.8442							Uganda		Kidepo Valley National Park											
GBGCR616-15	KM032770	6166347		KM032770	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus																							taxon:1314694										United States		Jacksonville Zoo											
GBGCR617-15	KM032771	6166348	490172	KM032771	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus																							taxon:1314694										United States		Jacksonville Zoo											
GBGCR622-15	KM032776	6166353	A01027	KM032776	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus																							taxon:1314694										United States		St. Augustine Alligator Farm											
GBGCR672-15	KJ722683	6166403	TFWZ01_Ot	KJ722683	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242										United States		Fort Worth Zoo											
GBGCR673-15	KJ722684	6166404	TFWZ02_Ot	KJ722684	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242										United States		Fort Worth Zoo											
GBGCR6804-19	KX012709	9675941	NZG:BWP36355		Mined from GenBank, NCBI		BOLD:ACH5555	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																												South Africa													
GBGCR6815-19	KM104197	9675952			Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			165506	Mecistops	165507	Mecistops cataphractus					CUVIER 1825																												United States													
GBGCR6820-19	KM104202	9675957			Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			165506	Mecistops	165507	Mecistops cataphractus					CUVIER 1825																												United States													
GBGCR6833-19	KX454159	9675970			Mined from GenBank, NCBI		BOLD:AAR5109	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462338	Crocodylus intermedius					GRAVES 1819																												Colombia													
GBGCR6841-19	KY994094	9675978	Fortuna_Gro 4		Mined from GenBank, NCBI		BOLD:AAR5109	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	195564	Crocodylus acutus					CUVIER 1807																				16.6892	-99.3236							Mexico													
GBGCR684-15	KJ722695	6166415	TPZ04_Ot	KJ722695	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242										United States		Philidelphia Zoo											
GBGCR694-15	KM406134	6166425	Z88	KM406134	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242																							
GBGCR702-15	KM406143	6166433	Z101	KM406143	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242																							
GBGCR703-15	KM406144	6166434	Z103	KM406144	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242																							
GBGCR708-15	KM406150	6166439	Z114	KM406150	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242																							
GBGCR709-15	KJ710970	6166440	TBeni01_Oo	KJ710970	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195563	Osteolaemus tetraspis osborni								M. Shirley													taxon:475781										Democratic Republic of the Congo		Beni, unknown wild origin											
GBMNA11069-19	HQ585889	9628067		HQ585889	Mined from GenBank, NCBI		BOLD:ADC8567	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462340	Crocodylus moreletii					DUMÉRIL & BIBRON 1851																																									
GBMNB58022-20	LC468853	11652365		LC468853	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195562	Osteolaemus tetraspis tetraspis																																												
GBMNB58025-20	LC468839	11652368		LC468839	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195562	Osteolaemus tetraspis tetraspis																																												
GBMNB58027-20	LC468832	11652370		LC468832	Mined from GenBank, NCBI		BOLD:AAA8320	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195562	Osteolaemus tetraspis tetraspis																																												
GBMTG1228-16	NC_010639	6959601		NC_010639	Mined from GenBank, NCBI		BOLD:ADC6753	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			165506	Mecistops	165507	Mecistops cataphractus					CUVIER 1825																																									
GBMTG1432-16	NC_011074	6959805		NC_011074	Mined from GenBank, NCBI		BOLD:ADC8992	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			80679	Tomistoma	80680	Tomistoma schlegelii					MÜLLER 1838																																									
NMNHR1607-17	USNM544377	8283615	USNM:Herp:544377	LC1475	Smithsonian Institution, National Museum of Natural History		BOLD:ACI0039	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	500506	Crocodylus rhombifer					CUVIER 1807		Vouchered:Registered Collection																										United States				No Locality Data: zoo animal									
BSHMT109-09	187	998524		G-OT258	American Museum of Natural History		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195562	Osteolaemus tetraspis tetraspis								Mitchell Eaton								M							-1.90418	9.51156							Gabon				Rembo Rabi									
BSHMT114-09	554	998529		G-OT554	American Museum of Natural History		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis	195562	Osteolaemus tetraspis tetraspis								Mitchell Eaton																							Gabon													
GBGC11186-13	JN090129	3599687	JN090129	JN090129	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			80679	Tomistoma	80680	Tomistoma schlegelii					MÜLLER 1838																																									
GBGC11564-13	JX627065	3630597	JX627065	JX627065	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																												Nigeria													
GBGC11572-13	JX627057	3630605	JX627057	JX627057	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	647702	Osteolaemus sp. FAF-2012																																														
GBGC11576-13	JX627053	3630609	JX627053	JX627053	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	647702	Osteolaemus sp. FAF-2012																																														
GBGC11577-13	JX627052	3630610	JX627052	JX627052	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	647702	Osteolaemus sp. FAF-2012																																														
GBGC11585-13	JX627044	3630618	JX627044	JX627044	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC11589-13	JX627040	3630622	JX627040	JX627040	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC11604-13	JX627025	3630637	JX627025	JX627025	Mined from GenBank, NCBI		BOLD:ACH5555	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	647702	Osteolaemus sp. FAF-2012																																														
GBGC11615-13	JX627014	3630648	JX627014	JX627014	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC1316-06	DQ273698	499330			Mined from GenBank, NCBI		BOLD:AAE9428	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	79472	Crocodylus porosus					SCHNEIDER 1801																																									
GBGC4832-08	EU159866	787891	EU159866		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4833-08	EU159865	787892	EU159865		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC4852-08	EU159846	787911	EU159846		Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																																									
GBGC6935-09	FJ390088	1020906		FJ390088	Mined from GenBank, NCBI		BOLD:AAA8319	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861					M. Eaton																							Gabon													
GBGCR1047-18	KX454157	8768813		KX454157	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462338	Crocodylus intermedius					GRAVES 1819																												Colombia													
GBGCR457-15	HM490391	6166188	MAS1	HM490391	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768																		taxon:8501																							
GBGCR472-15	KJ710940	6166203	CNiBongo04	KJ710940	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		-2.5355	10.1128							Gabon		N`dougou Lagoon											
GBGCR481-15	KJ710949	6166212	CNiBeni03	KJ710949	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		0.4962	29.4622							Democratic Republic of the Congo		Beni											
GBGCR486-15	KJ710954	6166217	CNiGZ01	KJ710954	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501										Egypt	Giza	Giza Zoo - Lake Nasser origin											
GBGCR492-15	KJ710960	6166223	CNiKAR05	KJ710960	Mined from GenBank, NCBI		BOLD:AAC4127	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	81934	Crocodylus niloticus					LAURENTI 1768					M. Shirley													taxon:8501		23.5673	32.8746							Egypt		Khor Al Ramla, Lake Nasser											
GBGCR516-15	HM490336	6166247	AP6	HM490336	Mined from GenBank, NCBI		BOLD:ACS0729	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462342	Crocodylus palustris					LESSON 1831																		taxon:184238																							
GBGCR518-15	HM490338	6166249	AP8	HM490338	Mined from GenBank, NCBI		BOLD:ACS0729	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	462342	Crocodylus palustris					LESSON 1831																		taxon:184238																							
GBGCR547-15	KJ710889	6166278	CNiGOR01	KJ710889	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.2681	-5.0818							Cote d'Ivoire		Go River											
GBGCR554-15	KJ710910	6166285	CNiKin02	KJ710910	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Democratic Republic of the Congo	Kinshasa	Reptile Park, Kinshasa											
GBGCR559-15	KJ710867	6166290	CNiAW02	KJ710867	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0203	-2.5971							Ghana		Amansuri Wetland											
GBGCR561-15	KJ710869	6166292	CNiAW07	KJ710869	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0203	-2.5971							Ghana		Amansuri Wetland											
GBGCR565-15	KJ710877	6166296	CNiHAP04	KJ710877	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0483	-2.8831							Ghana		Half Assinie											
GBGCR568-15	KJ710880	6166299	CNiHAP02	KJ710880	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.0483	-2.8831							Ghana		Half Assinie											
GBGCR571-15	KJ710883	6166302	CNiHCB03	KJ710883	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.1791	-1.3094							Ghana		Hans Cottage Botel											
GBGCR576-15	KJ710890	6166307	CNiMNP01	KJ710890	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		9.2274	-1.8854							Ghana		Mole National Park											
GBGCR578-15	KJ710892	6166309	CNiWHS01	KJ710892	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		9.7285	-2.7849							Ghana		Wechiau Hippo Sanctuary											
GBGCR580-15	KJ710894	6166311	CNiLF01	KJ710894	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		5.6482	-0.1918							Ghana		Omokuo River, Legon, near Accra											
GBGCR594-15	KJ710904	6166325	CNiGuinea03	KJ710904	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694		9.4067	-13.3898							Guinea		Kabak Island, Coast											
GBGCR601-15	KJ710899	6166332	CNiDZ02	KJ710899	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus										M. Shirley													taxon:1314694										Senegal	Dakar	Dakar Zoo											
GBGCR615-15	KM032769	6166346	491023	KM032769	Mined from GenBank, NCBI		BOLD:AAC4128	18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			79471	Crocodylus	717032	Crocodylus suchus																							taxon:1314694										United States		Jacksonville Zoo											
GBGCR647-15	KM406124	6166378	Z76	KM406124	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	717218	Osteolaemus cf. tetraspis																							taxon:1652131																							
GBGCR670-15	KJ722681	6166401	TMemZ01_Ot	KJ722681	Mined from GenBank, NCBI			18	Chordata	76	Reptilia	757336	Crocodylia	1109	Crocodylidae			103408	Osteolaemus	103409	Osteolaemus tetraspis					COPE 1861																		taxon:184242										United States		Memphis Zoo											
